day,weight,calorie_intake,steps,sports_duration,tdee,calorie_balance,activity_factor,person_id,age,gender,height,initial_weight,sports_intensity
26,54.06306999797078,1608.679313700368,4676,16.343322534451506,1979.332062791342,-370.6527490909739,1.633105537557419,25,45,female,172.80715617433876,54.502399978782634,light
27,54.0474291166573,1796.6812443207061,3208,14.903433356621697,1917.1160304344876,-120.43478611378146,1.5817723889277029,25,45,female,172.80715617433876,54.502399978782634,light
28,54.041494430525276,1899.0135554010103,3800,16.724074219572195,1944.7106386175737,-45.69708321656344,1.604540123699287,25,45,female,172.80715617433876,54.502399978782634,light
29,54.036302777565304,1987.089476993966,5842,16.653493534514613,2027.0652047857682,-39.97572779180223,1.6724891558908577,25,45,female,172.80715617433876,54.502399978782634,light
30,54.02158058372049,1817.8696111180775,3467,16.71076759548003,1931.2305037231085,-113.36089260503104,1.5934179459924667,25,45,female,172.80715617433876,54.502399978782634,light
1,62.64712591568771,1926.245963119779,7770,15.173333037946028,2510.0640208259733,-583.8180577061944,1.709,26,37,male,173.72824606397452,62.72294644266254,none
2,62.61600841849816,2293.4694366011954,8240,12.97358823554794,2533.074164960715,-239.6047283595194,1.7246666666666666,26,37,male,173.72824606397452,62.72294644266254,none
3,62.543252910165265,1957.092354177427,7918,13.114739504021095,2517.309768340743,-560.2174141633161,1.7139333333333333,26,37,male,173.72824606397452,62.72294644266254,none
4,62.499326583969655,2051.395235563489,5310,17.93377429424329,2389.6279472696656,-338.23271170617636,1.627,26,37,male,173.72824606397452,62.72294644266254,none
5,62.45588080298364,2021.3145837774107,4620,9.715835559869245,2355.847097369726,-334.5325135923151,1.6039999999999999,26,37,male,173.72824606397452,62.72294644266254,none
6,62.41474071458111,1987.4669445042098,3566,14.833480596557699,2304.2456252037305,-316.7786806995207,1.5688666666666666,26,37,male,173.72824606397452,62.72294644266254,none
7,62.3825215190618,2209.934123379996,6707,23.99579736825776,2458.0219288786748,-248.0878054986788,1.6735666666666666,26,37,male,173.72824606397452,62.72294644266254,none
8,62.367019579292325,2232.9082451409076,4547,15.1562788071327,2352.273181365819,-119.36493622491116,1.6015666666666666,26,37,male,173.72824606397452,62.72294644266254,none
9,62.332019476773056,2256.7192900754126,8100,18.53592408419604,2526.220079473771,-269.5007893983584,1.72,26,37,male,173.72824606397452,62.72294644266254,none
10,62.28947480463348,2096.304399229648,6010,22.54276039528116,2423.898374704387,-327.5939754747392,1.6503333333333332,26,37,male,173.72824606397452,62.72294644266254,none
11,62.264633494860206,2308.6027228483144,7562,9.33979232156581,2499.880808102513,-191.2780852541987,1.7020666666666666,26,37,male,173.72824606397452,62.72294644266254,none
12,62.18277418316952,1790.2035896961188,5941,18.54253210384185,2420.520289714393,-630.3167000182743,1.6480333333333332,26,37,male,173.72824606397452,62.72294644266254,none
13,62.14973750800418,2077.524357145757,4131,10.733141557168427,2331.9067559188984,-254.38239877314118,1.5877,26,37,male,173.72824606397452,62.72294644266254,none
14,62.13195140585723,2125.7764637227083,2718,20.916851693587464,2262.729450254239,-136.95298653153077,1.5406,26,37,male,173.72824606397452,62.72294644266254,none
15,62.10099575965481,2007.2357607782558,2368,20.278133439498582,2245.5942365368783,-238.3584757586225,1.5289333333333333,26,37,male,173.72824606397452,62.72294644266254,none
16,62.08133698688531,2229.9325788532565,5140,21.609285543419446,2381.3051291783763,-151.37255032511985,1.6213333333333333,26,37,male,173.72824606397452,62.72294644266254,none
17,62.03185943958084,2121.7922013133084,7621,15.09650376114586,2502.7693155577253,-380.97711424441695,1.7040333333333333,26,37,male,173.72824606397452,62.72294644266254,none
18,61.95111287901278,1703.059365290509,3986,9.20425635758077,2324.8078816645634,-621.7485163740544,1.5828666666666666,26,37,male,173.72824606397452,62.72294644266254,none
19,61.90375156237768,2093.8293683231495,6717,18.231131245041027,2458.511506413456,-364.6821380903066,1.6739,26,37,male,173.72824606397452,62.72294644266254,none
20,61.85398877403714,1940.1656788380938,3956,13.486724968690712,2323.339149060218,-383.17347022212425,1.5818666666666665,26,37,male,173.72824606397452,62.72294644266254,none
21,61.812836578836446,1989.7726520788115,3615,11.284647765567147,2306.644555124161,-316.8719030453494,1.5705,26,37,male,173.72824606397452,62.72294644266254,none
22,61.773943293443736,2051.6198977584722,4523,4.257792288719173,2351.098195282343,-299.4782975238709,1.6007666666666667,26,37,male,173.72824606397452,62.72294644266254,none
23,61.71245851980101,2053.5706464804125,8116,6.639985911706965,2527.0034035294216,-473.43275704900907,1.7205333333333332,26,37,male,173.72824606397452,62.72294644266254,none
24,61.63539119242642,1783.578426087931,5052,22.26387502480214,2376.996846872297,-593.4184207843659,1.6183999999999998,26,37,male,173.72824606397452,62.72294644266254,none
25,61.61219465497177,2165.1411938598694,4373,17.813788071481355,2343.7545322606165,-178.61333840074712,1.5957666666666666,26,37,male,173.72824606397452,62.72294644266254,none
26,61.57180294082896,2017.4635142757672,4061,23.857196755876167,2328.4797131754267,-311.01619889965946,1.5853666666666666,26,37,male,173.72824606397452,62.72294644266254,none
27,61.506131381674024,1891.7901823331817,5470,12.327627677923434,2397.4611878261735,-505.67100549299175,1.6323333333333332,26,37,male,173.72824606397452,62.72294644266254,none
28,61.46106012966183,2069.506071188757,5860,17.188817508321918,2416.5547116826615,-347.0486404939047,1.6453333333333333,26,37,male,173.72824606397452,62.72294644266254,none
29,61.434535081188216,2219.459670443629,6006,16.495332270861827,2423.7025436904746,-204.24287324684565,1.6502,26,37,male,173.72824606397452,62.72294644266254,none
30,61.39573844488642,1960.568307986955,2648,11.845359640483696,2259.302407510767,-298.7340995238119,1.5382666666666667,26,37,male,173.72824606397452,62.72294644266254,none
1,77.01162909560017,2243.59661517457,3413,16.739131959412305,2253.2514922371693,-9.654877062599098,1.5637666666666665,27,28,female,157.45904016844509,77.01288297573817,none
2,76.95456791223152,1922.8133921374422,5681,1.9951826621584257,2362.1845040759754,-439.3711119385332,1.6393666666666666,27,28,female,157.45904016844509,77.01288297573817,none
3,76.92157053048766,1929.6235923408458,1965,10.912304214272702,2183.703431768655,-254.07983942780902,1.5154999999999998,27,28,female,157.45904016844509,77.01288297573817,none
4,76.92432823153742,2212.04623326987,2113,16.336759961697183,2190.8119351867076,21.23429808316223,1.5204333333333333,27,28,female,157.45904016844509,77.01288297573817,none
5,76.88225407601465,2064.7743335113983,6234,16.722426073194928,2388.745331036672,-323.97099752527356,1.6578,27,28,female,157.45904016844509,77.01288297573817,none
6,76.79548502442665,1669.4712274561994,5169,20.179345654049957,2337.5929246837936,-668.1216972275943,1.6223,27,28,female,157.45904016844509,77.01288297573817,none
7,76.81538433078727,2408.1572162114157,3448,12.57650073653872,2254.9325572346816,153.2246589767342,1.5649333333333333,27,28,female,157.45904016844509,77.01288297573817,none
8,76.76377506166551,1948.126573148892,5334,15.66927199136345,2345.517945386352,-397.39137223746,1.6278,27,28,female,157.45904016844509,77.01288297573817,none
9,76.75599941595078,2060.959128858274,656,7.237213234106157,2120.83160086169,-59.87247200341562,1.4718666666666667,27,28,female,157.45904016844509,77.01288297573817,none
10,76.727321665345,2066.4383559509524,4121,10.221991692318174,2287.257035615421,-220.81867966446862,1.5873666666666666,27,28,female,157.45904016844509,77.01288297573817,none
11,76.66819222512687,1955.5906688957311,6695,18.977081191183576,2410.8873585753354,-455.29668967960424,1.6731666666666667,27,28,female,157.45904016844509,77.01288297573817,none
12,76.62283546549273,1983.2546500798571,5063,9.28956736643715,2332.5016992627557,-349.24704918289854,1.6187666666666667,27,28,female,157.45904016844509,77.01288297573817,none
13,76.59969534807364,2073.487583969701,3380,19.316447079573926,2251.6664880966578,-178.1789041269567,1.5626666666666666,27,28,female,157.45904016844509,77.01288297573817,none
14,76.52219476759028,1612.8373630084475,2504,22.738429771467644,2209.591832730346,-596.7544697218987,1.5334666666666665,27,28,female,157.45904016844509,77.01288297573817,none
15,76.52169644889956,2335.0526923348175,5196,7.322852138467351,2338.8897462533027,-3.8370539184852532,1.6232,27,28,female,157.45904016844509,77.01288297573817,none
16,76.51775531464317,2215.0277681889324,3249,24.742777063455236,2245.374501963111,-30.346733774178574,1.5583,27,28,female,157.45904016844509,77.01288297573817,none
17,76.47620791553643,1928.8696892647795,3320,9.197345972147499,2248.7846623866362,-319.91497312185675,1.5606666666666666,27,28,female,157.45904016844509,77.01288297573817,none
18,76.45238463490608,2094.836084632165,3934,17.738713681556497,2278.2753454858544,-183.43926085368958,1.5811333333333333,27,28,female,157.45904016844509,77.01288297573817,none
19,76.43471962158483,2063.340748886204,2291,26.265526328995506,2199.3613514597705,-136.02060257356652,1.5263666666666666,27,28,female,157.45904016844509,77.01288297573817,none
20,76.40593337619725,1932.9909330415792,1360,19.037024071762808,2154.64502252594,-221.65408948436084,1.4953333333333334,27,28,female,157.45904016844509,77.01288297573817,none
21,76.37656883023148,2073.7340039460573,4383,16.48366646151359,2299.8410078825136,-226.1070039364563,1.5960999999999999,27,28,female,157.45904016844509,77.01288297573817,none
22,76.35176397641604,2026.471448625535,2668,13.733028219849535,2217.4688230044044,-190.99737437886938,1.5389333333333333,27,28,female,157.45904016844509,77.01288297573817,none
23,76.31959212063211,2062.3481996168307,4596,6.835777059629171,2310.0714891530897,-247.72328953625902,1.6032,27,28,female,157.45904016844509,77.01288297573817,none
24,76.2704619735106,1971.010216402282,5413,15.95795771065596,2349.31234923788,-378.30213283559806,1.6304333333333334,27,28,female,157.45904016844509,77.01288297573817,none
25,76.24703972851448,2004.0245712974724,1979,16.904160707880425,2184.37585776766,-180.35128647018746,1.5159666666666667,27,28,female,157.45904016844509,77.01288297573817,none
26,76.21645123913515,1991.0632361986795,2858,13.923496394518812,2226.594604419472,-235.5313682207925,1.5452666666666666,27,28,female,157.45904016844509,77.01288297573817,none
27,76.19340496923762,2209.0796531146652,6188,21.86805355687786,2386.5359313256554,-177.45627821099015,1.6562666666666666,27,28,female,157.45904016844509,77.01288297573817,none
28,76.15786322033705,2003.9794833809788,3921,18.632776257049407,2277.65094991535,-273.6714665343711,1.5807,27,28,female,157.45904016844509,77.01288297573817,none
29,76.16572830316365,2332.2082841176098,3796,8.899514149818309,2271.6471463528055,60.56113776480424,1.5765333333333333,27,28,female,157.45904016844509,77.01288297573817,none
30,76.1532445072333,2182.6784515356258,3945,15.129147637266183,2278.8036801993585,-96.12522866373274,1.5815,27,28,female,157.45904016844509,77.01288297573817,none
1,53.859401427599195,1962.9192043998198,3821,11.60031395140982,1955.4261123690583,7.493092030761545,1.6160343798380326,28,26,female,162.56979034335833,53.85842829876403,moderate
2,53.89473894954348,2157.0619501377178,1340,18.94034753150597,1884.9630311667174,272.09891897100033,1.557801158438353,28,26,female,162.56979034335833,53.85842829876403,moderate
3,53.90632646610177,1995.4322409486797,2794,9.66771925629246,1906.2083634498797,89.2238774988,1.5753590641876414,28,26,female,162.56979034335833,53.85842829876403,moderate
4,53.90348005670068,2023.9562580827023,6533,6.905032366282095,2045.873610471088,-21.91735238838578,1.6907834412209404,28,26,female,162.56979034335833,53.85842829876403,moderate
5,53.90804839836259,1972.3345036059618,3127,14.011154308830038,1937.1582728092833,35.17623079667851,1.6009371810294335,28,26,female,162.56979034335833,53.85842829876403,moderate
6,53.892082211465,1764.6565417494037,1971,13.28318637915969,1887.5961808608038,-122.93963911140008,1.5599772879305323,28,26,female,162.56979034335833,53.85842829876403,moderate
7,53.87089146022218,1792.6182001018744,3106,18.839785301504413,1955.7869846715842,-163.16878456970971,1.6163326176716812,28,26,female,162.56979034335833,53.85842829876403,moderate
8,53.86367261547906,1965.0848637161364,5079,15.196273782992586,2020.6699682381811,-55.58510452204473,1.6699542459433085,28,26,female,162.56979034335833,53.85842829876403,moderate
9,53.86924882120694,2080.743581737829,5699,13.245021197458552,2037.8067976331513,42.93678410467783,1.6841167373248618,28,26,female,162.56979034335833,53.85842829876403,moderate
10,53.86317216973929,1902.7200427446164,3340,14.94359184468212,1949.510259045501,-46.790216300884595,1.6111453061489402,28,26,female,162.56979034335833,53.85842829876403,moderate
11,53.826621524336126,1754.5545134766367,4859,21.19569264373518,2035.9944830810484,-281.4399696044118,1.6826189754791172,28,26,female,162.56979034335833,53.85842829876403,moderate
12,53.84279666925925,2096.8992858195766,4255,11.456432640699674,1972.3506699114946,124.54861590808196,1.6300214421356656,28,26,female,162.56979034335833,53.85842829876403,moderate
13,53.814047083760606,1840.779325824945,5951,16.760731451116047,2062.151134164487,-221.37180833954176,1.70423577150372,28,26,female,162.56979034335833,53.85842829876403,moderate
14,53.819358884416914,2017.5066923407903,4035,14.711417111959731,1976.605827287236,40.9008650535543,1.6335380570398659,28,26,female,162.56979034335833,53.85842829876403,moderate
15,53.79944543193448,1871.4238597975984,4691,20.08968479982288,2024.7574439123705,-153.33358411477207,1.6733322826660764,28,26,female,162.56979034335833,53.85842829876403,moderate
16,53.81071158063983,2057.4787548517984,4711,6.494472367848054,1970.7294098205887,86.74934503120971,1.6286815745594936,28,26,female,162.56979034335833,53.85842829876403,moderate
17,53.84443328379246,2220.005407721206,3452,16.510674126679604,1960.348293445959,259.6571142752473,1.620102247088932,28,26,female,162.56979034335833,53.85842829876403,moderate
18,53.813302824495516,1749.5565805388908,4830,9.899052945282564,1989.261117125396,-239.70453658650513,1.643996843150942,28,26,female,162.56979034335833,53.85842829876403,moderate
19,53.807776180724524,2038.7366524399217,6960,11.416293939304241,2081.2918094765478,-42.55515703662604,1.720054313131014,28,26,female,162.56979034335833,53.85842829876403,moderate
20,53.81079983343285,1912.9077841200788,2151,11.986356287606759,1889.6256582659285,23.28212585415031,1.5616545209586892,28,26,female,162.56979034335833,53.85842829876403,moderate
21,53.81193240906266,2007.5391433426878,4911,11.458575439748609,1998.818310993159,8.720832349528791,1.6518952514658287,28,26,female,162.56979034335833,53.85842829876403,moderate
22,53.799473570176126,1931.0825574443654,5022,17.339555374301018,2027.0156168706944,-95.93305942632901,1.6751985179143367,28,26,female,162.56979034335833,53.85842829876403,moderate
23,53.78849602634117,1827.6130376015353,2097,18.108385534376794,1912.1401251306659,-84.52708752913054,1.5802612851145894,28,26,female,162.56979034335833,53.85842829876403,moderate
24,53.79901966153186,1972.7588161874082,2214,11.877300241352378,1891.7268252191072,81.03199096830099,1.563391000804508,28,26,female,162.56979034335833,53.85842829876403,moderate
25,53.79265147992301,1855.7980216806561,2006,17.2067293042075,1904.8330200688204,-49.03499838816424,1.574222431014025,28,26,female,162.56979034335833,53.85842829876403,moderate
26,53.75121296534125,1763.0029082193264,6243,18.781579347988387,2082.0794704988416,-319.0765622795152,1.7207052644932945,28,26,female,162.56979034335833,53.85842829876403,moderate
27,53.7631014628817,2040.382077774507,2623,21.94757433931728,1948.8406467130924,91.54143106141464,1.6105919144643908,28,26,female,162.56979034335833,53.85842829876403,moderate
28,53.74957892480691,1868.1936799151208,3292,21.078140144525886,1972.3172230909788,-104.123543175858,1.629993800481753,28,26,female,162.56979034335833,53.85842829876403,moderate
29,53.74393264070835,1858.6908096869943,2065,15.955789782355769,1902.1671972458862,-43.47638755889193,1.5720192992745192,28,26,female,162.56979034335833,53.85842829876403,moderate
30,53.70863663187427,1662.8710055453034,3035,14.309344110015248,1934.650273567704,-271.77926802240063,1.5988644803667174,28,26,female,162.56979034335833,53.85842829876403,moderate
1,58.04111467780466,2069.9733199697303,7919,16.24201152325756,2036.1147152342285,33.858604735501785,1.7139666666666666,29,39,female,157.7013744352783,58.036717456410436,none
2,58.03151189900849,1841.0811385860827,4861,12.275333805154158,1915.0225353165663,-73.94139673048358,1.6120333333333332,29,39,female,157.7013744352783,58.036717456410436,none
3,58.001202432921566,1796.0396816932096,7750,17.815590688714398,2029.42257056252,-233.38288886931036,1.7083333333333333,29,39,female,157.7013744352783,58.036717456410436,none
4,58.010158377732346,1962.441732244734,4317,21.86559482824061,1893.4809572017173,68.96077504301684,1.5938999999999999,29,39,female,157.7013744352783,58.036717456410436,none
5,58.000478767783584,1773.2513040805525,3163,19.71282789670144,1847.7843006860267,-74.53299660547418,1.5554333333333332,29,39,female,157.7013744352783,58.036717456410436,none
6,57.97870748257756,1780.1711882726577,5689,23.731592173176743,1947.8100843590203,-167.6388960863626,1.6396333333333333,29,39,female,157.7013744352783,58.036717456410436,none
7,57.989134203507504,2031.5409040783793,5776,17.774035458352852,1951.2551529178288,80.28575116055049,1.6425333333333332,29,39,female,157.7013744352783,58.036717456410436,none
8,57.98409752503617,1963.0399993736141,7053,20.254159242969006,2001.8224236028698,-38.78242422925564,1.6851,29,39,female,157.7013744352783,58.036717456410436,none
9,57.958981458181775,1773.1860534523316,6163,17.360541573018377,1966.5797682311497,-193.3937147788181,1.6554333333333333,29,39,female,157.7013744352783,58.036717456410436,none
10,57.956591208873284,1827.359858062371,3112,15.081466616429879,1845.7647777377595,-18.404919675388555,1.5537333333333332,29,39,female,157.7013744352783,58.036717456410436,none
11,57.933359306947594,1793.039919442851,6298,21.654667058891288,1971.9255642706803,-178.8856448278293,1.6599333333333333,29,39,female,157.7013744352783,58.036717456410436,none
12,57.90310772637889,1736.7312800083316,6241,18.265657589558597,1969.668450387323,-232.93717037899137,1.6580333333333332,29,39,female,157.7013744352783,58.036717456410436,none
13,57.89693713711493,1916.888313993645,6108,13.23061379240354,1964.4018513261558,-47.51353733251085,1.6536,29,39,female,157.7013744352783,58.036717456410436,none
14,57.881067838931344,1750.7357453027792,3798,21.41208077093556,1872.9293413164112,-122.19359601363203,1.5766,29,39,female,157.7013744352783,58.036717456410436,none
15,57.86491461713732,1790.28634109997,4852,9.84561125685326,1914.666148913931,-124.37980781396095,1.6117333333333332,29,39,female,157.7013744352783,58.036717456410436,none
16,57.83161977309564,1696.389596385777,5814,24.825569290758686,1952.7598955067338,-256.3702991209568,1.6438,29,39,female,157.7013744352783,58.036717456410436,none
17,57.82441159945986,1906.7209974256457,6053,25.71906460586212,1962.2239344211619,-55.502936995516166,1.6517666666666666,29,39,female,157.7013744352783,58.036717456410436,none
18,57.85361572468901,2173.35502293954,5706,9.245215822699908,1948.4832586751093,224.8717642644308,1.6401999999999999,29,39,female,157.7013744352783,58.036717456410436,none
19,57.80275455219158,1529.133288017701,5006,13.323512231917885,1920.764316247914,-391.6310282302129,1.6168666666666667,29,39,female,157.7013744352783,58.036717456410436,none
20,57.79553497770304,1985.4738028202285,8044,19.027443775025834,2041.064526381942,-55.5907235617135,1.7181333333333333,29,39,female,157.7013744352783,58.036717456410436,none
21,57.81035927513376,2068.1345388879076,5845,16.42702621619103,1953.9874486713668,114.14709021654085,1.6448333333333334,29,39,female,157.7013744352783,58.036717456410436,none
22,57.81609682687157,1888.9143654001589,3086,17.293621808910324,1844.7352170190352,44.179148381123696,1.5528666666666666,29,39,female,157.7013744352783,58.036717456410436,none
23,57.83035792351358,2065.421430871298,5886,13.615437925464072,1955.6109867278167,109.81044414348139,1.6461999999999999,29,39,female,157.7013744352783,58.036717456410436,none
24,57.83763745076259,2060.7258746413245,7125,25.402025273091738,2004.6735148239527,56.05235981737178,1.6875,29,39,female,157.7013744352783,58.036717456410436,none
25,57.81762855269103,1784.3171287827508,5451,8.961767054349867,1938.385643933774,-154.06851515102312,1.6317,29,39,female,157.7013744352783,58.036717456410436,none
26,57.79886813000277,1759.4005066676875,4579,17.063149743805415,1903.855761367325,-144.4552546996374,1.6026333333333334,29,39,female,157.7013744352783,58.036717456410436,none
27,57.78780291870278,1789.2715553846133,3837,19.354501627952626,1874.4736823944977,-85.2021270098844,1.5779,29,39,female,157.7013744352783,58.036717456410436,none
28,57.79161339790529,2036.1921215882742,7180,20.71543632602421,2006.8514317289466,29.34068985932754,1.6893333333333334,29,39,female,157.7013744352783,58.036717456410436,none
29,57.803857244784304,2036.9399017338062,5559,18.973173425002585,1942.6622807653982,94.27762096840797,1.6353,29,39,female,157.7013744352783,58.036717456410436,none
30,57.811659090752144,1858.083213737004,1906,19.215730760215337,1798.0089997846198,60.07421395238407,1.5135333333333332,29,39,female,157.7013744352783,58.036717456410436,none
1,76.25894207231134,1904.3978374534004,3453,11.000961103151155,2492.144902116497,-587.7470646630968,1.5651,30,31,male,164.3178598717836,76.33527285992993,none
2,76.19779383047165,2162.648654832523,6116,9.605535593480052,2633.490116998107,-470.8414621655843,1.6538666666666666,30,31,male,164.3178598717836,76.33527285992993,none
3,76.11027586399446,1842.7783361622146,3915,14.26811365454017,2516.6666780366263,-673.8883418744117,1.5805,30,31,male,164.3178598717836,76.33527285992993,none
4,76.00960671281095,1860.832292426698,6163,3.0334574108295644,2635.9847565397654,-775.1524641130675,1.6554333333333333,30,31,male,164.3178598717836,76.33527285992993,none
5,75.92582140659583,2033.5121580768055,6967,6.59681450715871,2678.659015933237,-645.1468578564313,1.6822333333333332,30,31,male,164.3178598717836,76.33527285992993,none
6,75.8700280881752,2158.2880467277296,5257,0.0,2587.896598566525,-429.6085518387954,1.6252333333333333,30,31,male,164.3178598717836,76.33527285992993,none
7,75.79092973470559,1957.9267666501635,4863,1.0106738858148745,2566.984088366242,-609.0573217160784,1.6120999999999999,30,31,male,164.3178598717836,76.33527285992993,none
8,75.71322561830375,2000.508854306117,5463,3.6940294582886777,2598.8305506001757,-598.3216962940587,1.6320999999999999,30,31,male,164.3178598717836,76.33527285992993,none
9,75.60980250761557,1928.4784338733948,7837,14.034161725668817,2724.836386172441,-796.3579522990462,1.7112333333333334,30,31,male,164.3178598717836,76.33527285992993,none
10,75.53764065222384,2069.5106728638934,5959,8.964665763029439,2625.1569593802274,-555.6462865163339,1.6486333333333332,30,31,male,164.3178598717836,76.33527285992993,none
11,75.45781520347327,2069.4169591336495,7069,10.107592722627995,2684.0729145130053,-614.6559553793559,1.6856333333333333,30,31,male,164.3178598717836,76.33527285992993,none
12,75.3685245381766,1998.180192277327,7100,16.34030352518488,2685.7183150617584,-687.5381227844314,1.6866666666666665,30,31,male,164.3178598717836,76.33527285992993,none
13,75.2845487009686,2111.3427603941145,8461,10.866668532086145,2757.956706895732,-646.6139465016176,1.7320333333333333,30,31,male,164.3178598717836,76.33527285992993,none
14,75.20123324818282,1987.8741678942747,6039,14.028591298539759,2629.4031543447522,-641.5289864504775,1.6513,30,31,male,164.3178598717836,76.33527285992993,none
15,75.1162185252377,1968.0489531611076,5912,5.6316927986084275,2622.6623198385696,-654.613366677462,1.6470666666666667,30,31,male,164.3178598717836,76.33527285992993,none
16,75.06687970586215,2246.8934507373024,5990,12.065150810951621,2626.802359928981,-379.9089091916785,1.6496666666666666,30,31,male,164.3178598717836,76.33527285992993,none
17,75.01139955053678,2153.0031741880302,5112,8.083477248393677,2580.2003701933245,-427.19719600529424,1.6204,30,31,male,164.3178598717836,76.33527285992993,none
18,74.86767565875047,1614.1285342015917,7761,16.634291819258248,2720.8025009561425,-1106.6739667545507,1.7086999999999999,30,31,male,164.3178598717836,76.33527285992993,none
19,74.79374542473616,2160.828250530827,7936,9.720579413197266,2730.0910524410397,-569.2628019102126,1.7145333333333332,30,31,male,164.3178598717836,76.33527285992993,none
20,74.7310624478812,2022.224565226859,3693,6.049957179993655,2504.883487010071,-482.6589217832118,1.5731,30,31,male,164.3178598717836,76.33527285992993,none
21,74.65778115164741,1984.5125464557345,4520,4.417846694834441,2548.7785274558432,-564.2659810001087,1.6006666666666667,30,31,male,164.3178598717836,76.33527285992993,none
22,74.5537371360881,1728.000955938242,4150,7.268990474161457,2529.1398757449174,-801.1389198066754,1.5883333333333334,30,31,male,164.3178598717836,76.33527285992993,none
23,74.49568323827822,2255.794236657819,7422,2.460401020128158,2702.80924979397,-447.0150131361511,1.6974,30,31,male,164.3178598717836,76.33527285992993,none
24,74.39485568510514,1958.3366300322348,8023,12.510300058556581,2734.7087894649603,-776.3721594327255,1.7174333333333334,30,31,male,164.3178598717836,76.33527285992993,none
25,74.31545599454883,2021.9532674033594,6113,0.0,2633.330884686937,-611.3776172835778,1.6537666666666666,30,31,male,164.3178598717836,76.33527285992993,none
26,74.2177356491135,1862.9971285468341,5776,9.961515549827928,2615.4437883988776,-752.4466598520435,1.6425333333333332,30,31,male,164.3178598717836,76.33527285992993,none
27,74.16485571908488,2160.2332466423627,4871,16.07564879195329,2567.408707862694,-407.1754612203313,1.6123666666666665,30,31,male,164.3178598717836,76.33527285992993,none
28,74.10118633298566,2128.268006784204,5834,11.623800815622108,2618.5222797481583,-490.25427296395446,1.6444666666666667,30,31,male,164.3178598717836,76.33527285992993,none
29,73.99487284535125,1900.808632807688,7735,10.063794462308497,2719.422487592672,-818.6138547849841,1.7078333333333333,30,31,male,164.3178598717836,76.33527285992993,none
30,73.8992853398525,1945.1298631344675,7014,8.433062402490028,2681.153655474895,-736.0237923404275,1.6838,30,31,male,164.3178598717836,76.33527285992993,none
1,52.50585058769024,1718.3971479874483,3608,28.49880299362586,1825.3902164746246,-106.99306848717629,1.5702666666666667,31,48,female,169.7908480339151,52.51974579138987,none
2,52.52109346940724,2001.6589606976759,5128,10.698028458284043,1884.2887714767778,117.37018922089806,1.6209333333333333,31,48,female,169.7908480339151,52.51974579138987,none
3,52.529432346436806,1873.8674555688337,3202,14.749628323677257,1809.6581024411548,64.20935312767892,1.5567333333333333,31,48,female,169.7908480339151,52.51974579138987,none
4,52.5664644396241,2087.5203987067384,3014,4.9003177805708,1802.3732811645727,285.1471175421657,1.5504666666666667,31,48,female,169.7908480339151,52.51974579138987,none
5,52.542131176790335,1675.5331724191583,4576,12.194987952743162,1862.8992962391537,-187.36612381999544,1.6025333333333334,31,48,female,169.7908480339151,52.51974579138987,none
6,52.54761901040206,1838.7397444746273,2862,18.412170564977977,1796.4834256643574,42.25631881026993,1.5453999999999999,31,48,female,169.7908480339151,52.51974579138987,none
7,52.57397197692418,2024.6656480566376,3514,21.18052535030107,1821.7478058363336,202.917842220304,1.5671333333333333,31,48,female,169.7908480339151,52.51974579138987,none
8,52.59673929284704,1978.3015985601019,3030,12.468105523765374,1802.9932659540689,175.308332606033,1.551,31,48,female,169.7908480339151,52.51974579138987,none
9,52.59862403546781,1793.4038754423118,2408,10.969963584074996,1778.8913572623985,14.512518179913286,1.5302666666666667,31,48,female,169.7908480339151,52.51974579138987,none
10,52.60015271321075,1764.506567576141,1733,18.698130042328255,1752.7357489555213,11.770818620619593,1.5077666666666667,31,48,female,169.7908480339151,52.51974579138987,none
11,52.59032813488476,1707.0007619385801,2505,10.986369741803694,1782.65001504872,-75.64925311013985,1.5334999999999999,31,48,female,169.7908480339151,52.51974579138987,none
12,52.619132526585034,1926.4807438616783,493,11.013755386163153,1704.6869277695541,221.7938160921242,1.4664333333333333,31,48,female,169.7908480339151,52.51974579138987,none
13,52.60282134456664,1659.1463621716825,2559,11.88433947347305,1784.7424637132701,-125.59610154158759,1.5352999999999999,31,48,female,169.7908480339151,52.51974579138987,none
14,52.60647179761679,1864.3871878263008,3889,9.103761042425228,1836.2786993401542,28.108488486146598,1.5796333333333332,31,48,female,169.7908480339151,52.51974579138987,none
15,52.63875372956459,2054.8578111463494,3115,13.30322481087438,1806.2869351482684,248.57087599808096,1.5538333333333334,31,48,female,169.7908480339151,52.51974579138987,none
16,52.637076616390445,1879.0473118058785,5326,21.666403146137082,1891.961083246795,-12.913771440916435,1.6275333333333333,31,48,female,169.7908480339151,52.51974579138987,none
17,52.6606016115218,2030.5958386283837,4229,11.27917600524665,1849.4533761169516,181.1424625114321,1.5909666666666666,31,48,female,169.7908480339151,52.51974579138987,none
18,52.70150396249687,2000.5317489512515,0,14.983397459951732,1685.583646443198,314.9481025080536,1.45,31,48,female,169.7908480339151,52.51974579138987,none
19,52.71438742931263,1955.359656134692,4402,6.670620913803381,1856.156961653381,99.20269448131103,1.5967333333333333,31,48,female,169.7908480339151,52.51974579138987,none
20,52.7075756555645,1759.4161403931246,3259,11.404747861154865,1811.8667982537356,-52.450657860611045,1.5586333333333333,31,48,female,169.7908480339151,52.51974579138987,none
